OrderID,OrderDate,Region,State,Category,Product,Channel,UnitsSold,UnitPrice,Revenue,COGS,OpEx,MarketingSpend
102960,2026-01-16,Northeast,NJ,Storage,Cascade Shelf,Online,3,177.41,532.23,296.87,59.14,23.5
103023,2026-01-16,Midwest,MI,Furniture,Aster Bookcase,Retail,1,412.08,412.08,269.44,58.24,28.63
103042,2026-01-16,Midwest,OH,Lighting,Aria Desk Lamp,Online,2,70.34,140.68,76.84,20.91,7.01
102993,2026-01-16,West,OR,Lighting,Halo Monitor Arm,Retail,2,93.28,186.56,93.63,19.0,11.64
103073,2026-01-16,South,TX,Lighting,Ember Floor Lamp,Online,5,110.15,550.75,294.0,60.43,37.19
103025,2026-01-17,Midwest,IL,Lighting,Aria Desk Lamp,Retail,5,65.83,329.13,165.43,39.02,17.5
103020,2026-01-17,Midwest,MI,Storage,Loop Bin Set,Retail,3,52.93,158.8,92.14,20.09,8.12
103102,2026-01-17,Southeast,FL,Storage,Cascade Shelf,Online,2,183.67,367.33,214.13,44.82,17.41
102984,2026-01-17,West,OR,Lighting,Ember Floor Lamp,Retail,2,109.27,218.55,117.96,29.63,12.61
102928,2026-01-17,Northeast,NY,Storage,Cascade Shelf,Retail,5,187.63,938.13,519.26,93.83,41.62
102996,2026-01-17,West,WA,Storage,Cascade Shelf,Online,2,172.7,345.4,210.39,34.89,20.38
103053,2026-01-17,South,AL,Storage,Cascade Shelf,Online,4,190.3,761.18,450.05,111.45,48.99
103004,2026-01-18,West,CA,Furniture,Nimbus Chair,Online,5,311.61,1558.03,1016.07,233.31,64.55
103071,2026-01-18,South,GA,Storage,Vault Cabinet,Online,4,257.58,1030.31,611.63,132.77,32.72
103115,2026-01-18,Southwest,AZ,Furniture,Nimbus Chair,Online,1,340.32,340.32,214.18,48.41,11.84
103091,2026-01-18,Southeast,NC,Furniture,Nimbus Chair,Retail,2,345.27,690.55,441.11,74.42,46.29
103109,2026-01-18,Southeast,SC,Furniture,Aster Bookcase,Retail,4,416.66,1666.64,975.17,256.83,104.95
102963,2026-01-18,Northeast,NY,Furniture,Drift Side Table,Retail,5,137.83,689.14,419.49,95.83,35.76
102949,2026-01-18,Northeast,NY,Furniture,Nimbus Chair,Wholesale,1,312.66,312.66,194.81,38.34,17.63
102958,2026-01-18,Northeast,MA,Lighting,Ember Floor Lamp,Wholesale,5,109.17,545.84,289.4,82.87,28.55
103117,2026-01-19,Southwest,OK,Storage,Vault Cabinet,Online,4,256.6,1026.42,561.95,144.46,50.33
103039,2026-01-19,Midwest,MI,Lighting,Ember Floor Lamp,Online,5,106.71,533.54,271.78,55.4,22.43
102999,2026-01-19,West,OR,Lighting,Ember Floor Lamp,Wholesale,3,115.01,345.03,170.1,41.64,19.02
102973,2026-01-19,West,WA,Lighting,Ember Floor Lamp,Online,4,120.87,483.47,262.47,72.66,30.31
103007,2026-01-19,West,WA,Storage,Vault Cabinet,Retail,2,260.83,521.66,304.25,59.6,29.48
103008,2026-01-19,West,WA,Furniture,Nimbus Chair,Wholesale,1,344.26,344.26,203.95,49.61,13.37
102988,2026-01-20,West,NV,Lighting,Aria Desk Lamp,Retail,4,71.94,287.75,143.25,34.92,17.64
102976,2026-01-20,West,WA,Lighting,Halo Monitor Arm,Wholesale,3,95.84,287.52,142.71,29.87,10.9
103090,2026-01-20,Southeast,NC,Furniture,Aster Bookcase,Wholesale,5,401.77,2008.85,1290.21,202.14,99.1
103096,2026-01-20,Southeast,NC,Furniture,Nimbus Chair,Retail,3,313.66,940.97,606.43,133.87,42.76
102946,2026-01-20,Northeast,MA,Lighting,Halo Monitor Arm,Retail,4,85.32,341.27,176.9,46.11,23.55
103095,2026-01-20,Southeast,NC,Furniture,Nimbus Chair,Online,5,324.58,1622.88,1056.7,243.57,95.58
103060,2026-01-21,South,AL,Furniture,Drift Side Table,Online,4,149.57,598.27,368.51,68.17,20.01
103105,2026-01-21,Southeast,VA,Furniture,Aster Bookcase,Online,5,413.86,2069.3,1347.22,275.02,120.51
102919,2026-01-21,Northeast,MA,Furniture,Aster Bookcase,Online,3,420.17,1260.52,826.67,146.67,44.77
102931,2026-01-21,Northeast,NY,Storage,Vault Cabinet,Online,5,273.69,1368.43,830.16,196.72,93.5
103050,2026-01-21,Midwest,IL,Lighting,Halo Monitor Arm,Retail,5,85.52,427.61,221.26,52.58,24.47
102966,2026-01-21,Northeast,MA,Furniture,Drift Side Table,Retail,3,138.31,414.93,258.53,61.22,22.26
103061,2026-01-21,South,TN,Furniture,Aster Bookcase,Wholesale,2,405.38,810.76,480.54,115.52,47.79
102907,2026-01-21,Northeast,NJ,Furniture,Nimbus Chair,Online,4,334.08,1336.33,791.96,210.67,43.87
103116,2026-01-21,Southwest,OK,Furniture,Nimbus Chair,Retail,4,342.67,1370.68,831.4,194.9,71.67
102947,2026-01-21,Northeast,PA,Lighting,Ember Floor Lamp,Online,4,112.69,450.75,238.92,64.12,24.48
103017,2026-01-21,Midwest,OH,Storage,Cascade Shelf,Online,4,184.14,736.56,406.04,104.91,22.82
102943,2026-01-21,Northeast,NY,Furniture,Nimbus Chair,Wholesale,3,333.85,1001.56,603.53,146.35,40.95
103121,2026-01-21,Southwest,AZ,Furniture,Drift Side Table,Wholesale,1,153.9,153.9,91.61,22.07,7.88
103082,2026-01-22,South,TN,Furniture,Nimbus Chair,Retail,4,305.57,1222.29,715.96,140.54,40.44
102930,2026-01-22,Northeast,MA,Lighting,Halo Monitor Arm,Retail,5,88.96,444.81,236.54,68.43,21.19
102961,2026-01-22,Northeast,PA,Furniture,Drift Side Table,Online,1,137.96,137.96,82.42,16.92,8.03
102969,2026-01-22,West,OR,Lighting,Ember Floor Lamp,Retail,1,117.49,117.49,63.95,12.52,6.34
103001,2026-01-23,West,NV,Furniture,Aster Bookcase,Online,5,436.87,2184.36,1421.51,259.5,94.25
103119,2026-01-23,Southwest,AZ,Lighting,Aria Desk Lamp,Wholesale,2,65.65,131.29,67.08,20.03,7.37
103125,2026-01-23,Southwest,OK,Lighting,Halo Monitor Arm,Online,1,89.67,89.67,48.07,12.28,4.2
102933,2026-01-23,Northeast,MA,Furniture,Drift Side Table,Online,2,154.43,308.87,194.32,48.9,17.56
103032,2026-01-23,Midwest,WI,Storage,Loop Bin Set,Retail,1,54.33,54.33,30.22,6.52,3.36
103022,2026-01-23,Midwest,MI,Lighting,Halo Monitor Arm,Online,5,88.84,444.2,229.06,59.22,30.5
102911,2026-01-23,Northeast,MA,Lighting,Aria Desk Lamp,Wholesale,3,69.36,208.08,105.82,29.57,11.64
102977,2026-01-24,West,NV,Furniture,Nimbus Chair,Online,5,342.47,1712.37,1104.45,210.02,111.07
102972,2026-01-24,West,OR,Storage,Vault Cabinet,Retail,4,280.25,1120.98,617.09,130.61,59.81
102983,2026-01-24,West,OR,Furniture,Drift Side Table,Wholesale,1,145.11,145.11,87.94,18.09,7.65
103069,2026-01-24,South,GA,Furniture,Drift Side Table,Retail,5,142.48,712.4,465.62,79.35,42.0
103107,2026-01-24,Southeast,FL,Furniture,Drift Side Table,Wholesale,1,146.59,146.59,88.42,21.96,6.75
102912,2026-01-24,Northeast,NY,Storage,Vault Cabinet,Wholesale,2,247.22,494.43,292.96,58.99,23.21
102914,2026-01-24,Northeast,NJ,Lighting,Halo Monitor Arm,Online,2,89.07,178.14,87.27,27.86,7.9
103009,2026-01-24,West,CA,Lighting,Aria Desk Lamp,Online,4,67.01,268.03,136.36,36.41,9.71
102941,2026-01-24,Northeast,NJ,Storage,Vault Cabinet,Online,5,272.03,1360.14,798.31,196.45,51.97
102965,2026-01-25,Northeast,NJ,Furniture,Aster Bookcase,Online,4,409.86,1639.44,971.37,242.39,50.1
103103,2026-01-25,Southeast,FL,Lighting,Aria Desk Lamp,Retail,2,69.58,139.17,71.07,14.67,4.21
102959,2026-01-25,Northeast,MA,Furniture,Aster Bookcase,Retail,2,432.29,864.59,541.4,100.39,34.27
103041,2026-01-25,Midwest,WI,Lighting,Aria Desk Lamp,Retail,5,67.16,335.82,182.88,52.66,15.38
103000,2026-01-25,West,CA,Furniture,Nimbus Chair,Online,4,311.9,1247.6,808.42,175.73,63.38
102987,2026-01-25,West,NV,Lighting,Halo Monitor Arm,Online,5,93.6,467.99,235.35,64.08,28.11
103078,2026-01-25,South,AL,Furniture,Drift Side Table,Retail,5,150.5,752.5,465.04,99.98,30.84
103047,2026-01-25,Midwest,WI,Furniture,Nimbus Chair,Online,1,326.51,326.51,201.23,46.36,11.73
103063,2026-01-25,South,TN,Lighting,Halo Monitor Arm,Retail,5,93.77,468.85,250.54,60.79,21.6
102913,2026-01-25,Northeast,NY,Storage,Loop Bin Set,Wholesale,3,52.31,156.94,88.56,20.76,7.46
103056,2026-01-26,South,GA,Lighting,Aria Desk Lamp,Retail,3,67.34,202.03,104.96,25.55,9.83
102922,2026-01-26,Northeast,NJ,Storage,Loop Bin Set,Online,2,56.39,112.79,65.12,17.17,6.79
103111,2026-01-26,Southeast,SC,Furniture,Nimbus Chair,Online,4,337.05,1348.2,848.61,176.11,94.33
103097,2026-01-26,Southeast,NC,Lighting,Ember Floor Lamp,Online,2,108.67,217.33,109.3,30.58,12.95
103006,2026-01-26,West,WA,Storage,Loop Bin Set,Wholesale,3,51.84,155.53,94.3,22.57,10.77
102909,2026-01-26,Northeast,NJ,Lighting,Halo Monitor Arm,Online,3,88.89,266.67,143.42,41.43,15.83
102998,2026-01-26,West,CA,Lighting,Ember Floor Lamp,Wholesale,3,109.51,328.53,173.76,46.42,12.79
103114,2026-01-27,Southwest,AZ,Storage,Cascade Shelf,Retail,3,183.81,551.43,333.43,77.5,30.61
102981,2026-01-27,West,OR,Furniture,Nimbus Chair,Online,3,332.81,998.44,608.2,134.92,63.41
103084,2026-01-27,South,GA,Furniture,Aster Bookcase,Wholesale,5,390.73,1953.63,1160.38,239.61,134.63
103046,2026-01-27,Midwest,MI,Storage,Cascade Shelf,Wholesale,5,186.06,930.3,550.28,95.63,45.04
102991,2026-01-28,West,WA,Lighting,Aria Desk Lamp,Online,5,71.75,358.73,181.22,56.17,14.28
103005,2026-01-28,West,NV,Furniture,Nimbus Chair,Online,1,313.2,313.2,183.0,47.86,9.91
103099,2026-01-28,Southeast,FL,Storage,Loop Bin Set,Wholesale,4,57.14,228.57,135.74,33.87,8.93
103064,2026-01-28,South,TX,Furniture,Aster Bookcase,Retail,1,419.46,419.46,252.83,61.76,16.87
103081,2026-01-28,South,TN,Lighting,Ember Floor Lamp,Online,1,113.88,113.88,56.45,16.97,5.89
103037,2026-01-28,Midwest,MI,Lighting,Aria Desk Lamp,Online,4,66.54,266.15,130.69,28.46,11.0
103127,2026-01-28,Southwest,OK,Storage,Vault Cabinet,Retail,5,261.45,1307.24,741.93,173.12,74.62
102989,2026-01-29,West,CA,Furniture,Drift Side Table,Retail,3,152.32,456.96,272.26,53.96,19.25
103031,2026-01-29,Midwest,MI,Storage,Cascade Shelf,Wholesale,1,184.51,184.51,112.46,18.98,12.32
102938,2026-01-29,Northeast,PA,Furniture,Drift Side Table,Online,4,150.13,600.51,386.46,67.49,30.79
102955,2026-01-29,Northeast,NY,Furniture,Nimbus Chair,Online,3,306.65,919.94,558.74,103.39,56.98
102970,2026-01-29,West,CA,Furniture,Aster Bookcase,Online,1,412.81,412.81,255.73,48.99,19.55
102920,2026-01-30,Northeast,PA,Furniture,Drift Side Table,Retail,2,145.7,291.4,184.97,31.88,9.28
102940,2026-01-30,Northeast,NJ,Furniture,Nimbus Chair,Retail,3,315.83,947.5,617.67,107.38,61.96
102916,2026-01-30,Northeast,PA,Furniture,Aster Bookcase,Online,4,398.57,1594.28,954.69,229.14,54.29
103016,2026-01-30,Midwest,MI,Furniture,Aster Bookcase,Online,2,419.15,838.3,491.74,120.04,52.03
103110,2026-01-30,Southeast,NC,Furniture,Drift Side Table,Wholesale,3,143.56,430.68,263.69,66.63,23.27
103075,2026-01-30,South,TX,Storage,Vault Cabinet,Online,4,272.23,1088.93,599.21,151.17,39.2
103080,2026-01-30,South,TX,Lighting,Aria Desk Lamp,Wholesale,2,72.08,144.15,75.56,17.06,7.44
102921,2026-01-30,Northeast,PA,Storage,Vault Cabinet,Retail,2,257.67,515.34,286.83,79.44,22.09
103021,2026-01-31,Midwest,IL,Lighting,Halo Monitor Arm,Online,2,94.43,188.87,101.06,28.43,10.52
103113,2026-01-31,Southwest,AZ,Furniture,Aster Bookcase,Retail,1,410.63,410.63,258.86,64.57,28.59
102950,2026-01-31,Northeast,PA,Furniture,Drift Side Table,Wholesale,5,143.99,719.97,441.8,103.7,37.53
102926,2026-01-31,Northeast,MA,Storage,Vault Cabinet,Online,1,249.02,249.02,143.28,35.14,11.11
103077,2026-01-31,South,TN,Storage,Loop Bin Set,Online,1,53.2,53.2,29.33,7.97,3.58
103182,2026-02-01,Northeast,NY,Storage,Loop Bin Set,Online,1,55.54,55.54,32.64,5.74,2.5
103209,2026-02-01,West,NV,Storage,Loop Bin Set,Online,2,57.1,114.2,64.41,16.11,7.08
103211,2026-02-01,West,OR,Storage,Vault Cabinet,Wholesale,1,249.95,249.95,147.18,38.51,7.89
103215,2026-02-01,West,WA,Lighting,Aria Desk Lamp,Online,4,68.64,274.56,147.37,29.25,14.39
103134,2026-02-01,Northeast,PA,Furniture,Nimbus Chair,Wholesale,5,323.39,1616.94,984.44,187.38,56.15
103314,2026-02-01,Southwest,AZ,Lighting,Halo Monitor Arm,Wholesale,2,87.23,174.45,87.0,22.07,6.07
103163,2026-02-01,Northeast,PA,Lighting,Halo Monitor Arm,Online,2,91.73,183.46,94.2,28.27,8.24
103306,2026-02-02,Southwest,NM,Furniture,Nimbus Chair,Retail,3,316.73,950.18,611.82,121.45,52.41
103291,2026-02-02,Southeast,NC,Furniture,Nimbus Chair,Retail,3,328.05,984.16,601.93,130.88,54.19
103288,2026-02-02,Southeast,NC,Lighting,Halo Monitor Arm,Retail,4,94.69,378.76,205.3,55.57,18.48
103248,2026-02-02,Midwest,MI,Furniture,Aster Bookcase,Online,3,393.24,1179.72,729.01,135.48,79.32
103225,2026-02-02,West,WA,Storage,Cascade Shelf,Wholesale,5,188.03,940.16,572.49,99.57,46.18
103317,2026-02-02,Southwest,OK,Storage,Loop Bin Set,Online,5,52.86,264.28,161.93,36.73,12.61
103149,2026-02-02,Northeast,NJ,Furniture,Nimbus Chair,Retail,3,328.22,984.66,575.82,145.85,53.18
103279,2026-02-03,South,AL,Furniture,Aster Bookcase,Retail,3,427.52,1282.55,830.65,167.87,86.73
103321,2026-02-03,Southwest,AZ,Furniture,Aster Bookcase,Wholesale,3,393.75,1181.25,718.05,159.97,60.54
103320,2026-02-03,Southwest,NM,Storage,Cascade Shelf,Wholesale,5,193.49,967.45,545.72,115.29,54.3
103312,2026-02-03,Southwest,OK,Storage,Loop Bin Set,Retail,4,54.65,218.62,124.34,34.98,13.42
103141,2026-02-03,Northeast,NY,Furniture,Nimbus Chair,Online,3,322.11,966.34,624.96,153.68,42.73
103145,2026-02-03,Northeast,NY,Lighting,Halo Monitor Arm,Online,5,89.62,448.11,219.92,45.94,25.84
103130,2026-02-03,Northeast,PA,Storage,Loop Bin Set,Wholesale,2,55.36,110.71,66.17,16.05,6.82
103273,2026-02-04,South,AL,Storage,Loop Bin Set,Online,1,57.29,57.29,34.04,6.03,2.06
103197,2026-02-04,West,CA,Storage,Cascade Shelf,Wholesale,3,173.52,520.56,318.68,60.03,25.87
103140,2026-02-04,Northeast,NY,Storage,Cascade Shelf,Online,2,178.46,356.93,209.59,48.81,14.05
103146,2026-02-04,Northeast,NJ,Furniture,Nimbus Chair,Retail,1,308.67,308.67,189.26,45.27,21.28
103160,2026-02-04,Northeast,MA,Furniture,Aster Bookcase,Online,1,401.12,401.12,243.94,63.53,19.62
103194,2026-02-04,West,OR,Lighting,Halo Monitor Arm,Online,3,92.19,276.58,142.01,40.36,17.11
103212,2026-02-04,West,WA,Storage,Cascade Shelf,Wholesale,4,190.85,763.39,419.97,117.99,46.22
103154,2026-02-04,Northeast,PA,Furniture,Aster Bookcase,Online,5,424.32,2121.6,1258.02,302.24,140.28
103180,2026-02-04,Northeast,MA,Furniture,Nimbus Chair,Online,1,333.95,333.95,207.98,39.81,16.41
103267,2026-02-04,South,GA,Furniture,Drift Side Table,Wholesale,1,148.08,148.08,90.8,16.92,7.75
103208,2026-02-05,West,OR,Furniture,Drift Side Table,Wholesale,5,138.55,692.75,405.97,85.64,27.94
103300,2026-02-05,Southeast,SC,Storage,Cascade Shelf,Retail,5,194.18,970.92,584.08,129.94,45.93
103272,2026-02-05,South,AL,Lighting,Ember Floor Lamp,Wholesale,3,111.13,333.39,181.83,46.05,15.02
103252,2026-02-05,Midwest,WI,Furniture,Aster Bookcase,Wholesale,2,425.36,850.72,503.66,101.03,52.62
103322,2026-02-05,Southwest,AZ,Storage,Loop Bin Set,Online,4,56.84,227.36,135.72,24.83,14.41
103196,2026-02-06,West,NV,Furniture,Drift Side Table,Wholesale,4,150.22,600.87,371.49,85.3,35.09
103178,2026-02-06,Northeast,NY,Furniture,Aster Bookcase,Online,5,442.25,2211.27,1300.42,321.14,113.04
103287,2026-02-06,Southeast,SC,Storage,Cascade Shelf,Retail,5,183.3,916.49,549.19,133.65,55.3
103142,2026-02-06,Northeast,MA,Lighting,Ember Floor Lamp,Wholesale,5,106.79,533.96,279.55,70.69,21.21
103307,2026-02-06,Southwest,NM,Storage,Vault Cabinet,Retail,3,252.76,758.27,454.71,114.96,44.36
103311,2026-02-07,Southwest,AZ,Furniture,Aster Bookcase,Online,5,420.11,2100.56,1363.53,275.6,77.46
103246,2026-02-07,Midwest,IL,Furniture,Drift Side Table,Online,3,144.12,432.37,263.09,64.29,17.22
103214,2026-02-07,West,OR,Lighting,Aria Desk Lamp,Retail,2,72.09,144.18,75.35,14.5,4.59
103188,2026-02-07,West,NV,Lighting,Halo Monitor Arm,Wholesale,5,92.58,462.92,227.2,67.71,28.18
103205,2026-02-08,West,OR,Furniture,Drift Side Table,Wholesale,1,142.4,142.4,88.09,20.59,4.33
103258,2026-02-08,Midwest,OH,Storage,Cascade Shelf,Online,1,174.7,174.7,96.63,26.83,9.98
103222,2026-02-08,West,WA,Furniture,Drift Side Table,Online,3,155.74,467.23,304.17,58.55,19.1
103308,2026-02-08,Southwest,OK,Storage,Cascade Shelf,Online,2,176.6,353.19,198.28,37.19,24.41
103289,2026-02-09,Southeast,NC,Lighting,Ember Floor Lamp,Online,4,116.42,465.69,253.41,72.75,21.46
103234,2026-02-09,Midwest,WI,Storage,Cascade Shelf,Online,5,181.74,908.68,512.9,104.65,34.74
103237,2026-02-09,Midwest,WI,Furniture,Aster Bookcase,Online,4,423.32,1693.26,1051.91,170.63,97.75
103242,2026-02-09,Midwest,MI,Furniture,Drift Side Table,Retail,3,143.27,429.81,262.44,43.54,18.4
103262,2026-02-09,Midwest,IL,Storage,Vault Cabinet,Retail,3,277.23,831.7,497.37,100.81,57.1
103261,2026-02-09,Midwest,IL,Furniture,Nimbus Chair,Online,4,314.29,1257.14,790.65,134.57,55.07
103259,2026-02-09,Midwest,MI,Storage,Vault Cabinet,Wholesale,5,264.32,1321.62,753.71,184.29,90.02
103167,2026-02-10,Northeast,NY,Furniture,Nimbus Chair,Online,1,317.72,317.72,191.94,45.21,19.02
103161,2026-02-10,Northeast,NY,Furniture,Nimbus Chair,Online,5,325.38,1626.89,1029.89,210.99,89.43
103277,2026-02-10,South,GA,Furniture,Drift Side Table,Online,1,143.59,143.59,91.59,21.12,5.64
103216,2026-02-10,West,CA,Lighting,Aria Desk Lamp,Wholesale,3,69.92,209.75,104.29,21.74,12.39
103278,2026-02-10,South,GA,Furniture,Aster Bookcase,Online,1,441.93,441.93,260.04,65.12,21.19
103158,2026-02-10,Northeast,NY,Storage,Loop Bin Set,Retail,2,54.62,109.24,65.0,13.88,4.04
103233,2026-02-10,Midwest,WI,Lighting,Ember Floor Lamp,Online,1,107.93,107.93,58.89,12.03,6.32
103173,2026-02-10,Northeast,PA,Furniture,Nimbus Chair,Online,2,310.05,620.11,379.7,63.73,22.2
103217,2026-02-10,West,WA,Storage,Vault Cabinet,Retail,4,280.0,1120.02,630.56,156.8,63.88
103148,2026-02-10,Northeast,PA,Lighting,Ember Floor Lamp,Wholesale,5,118.97,594.87,310.36,92.99,22.83
103250,2026-02-11,Midwest,OH,Furniture,Drift Side Table,Wholesale,4,149.05,596.22,374.55,62.22,18.11
103153,2026-02-11,Northeast,NY,Lighting,Aria Desk Lamp,Wholesale,1,66.5,66.5,35.77,10.25,3.83
103240,2026-02-11,Midwest,OH,Storage,Loop Bin Set,Online,3,55.88,167.64,96.88,18.75,9.65
103199,2026-02-11,West,WA,Furniture,Aster Bookcase,Wholesale,2,439.65,879.3,576.56,112.31,38.66
103260,2026-02-11,Midwest,OH,Storage,Cascade Shelf,Wholesale,4,176.19,704.77,414.85,99.14,35.67
103131,2026-02-11,Northeast,PA,Storage,Vault Cabinet,Wholesale,2,259.29,518.58,304.66,64.67,19.74
103132,2026-02-12,Northeast,NY,Lighting,Aria Desk Lamp,Online,5,67.17,335.86,174.25,39.4,19.31
103221,2026-02-12,West,WA,Furniture,Aster Bookcase,Online,4,422.62,1690.48,1100.25,225.16,110.82
103227,2026-02-12,West,OR,Furniture,Nimbus Chair,Retail,5,336.16,1680.82,1060.86,194.54,56.25
103296,2026-02-12,Southeast,SC,Storage,Loop Bin Set,Wholesale,4,57.3,229.2,125.12,32.09,7.8
103236,2026-02-12,Midwest,WI,Lighting,Ember Floor Lamp,Online,5,114.48,572.4,297.73,88.42,26.17
103174,2026-02-12,Northeast,NY,Furniture,Drift Side Table,Retail,1,141.11,141.11,85.44,18.89,8.43
103299,2026-02-12,Southeast,NC,Lighting,Aria Desk Lamp,Online,2,65.75,131.5,65.86,19.41,8.94
103263,2026-02-12,Midwest,IL,Furniture,Drift Side Table,Wholesale,5,147.06,735.3,463.2,78.52,45.75
103164,2026-02-13,Northeast,NJ,Lighting,Aria Desk Lamp,Wholesale,4,68.01,272.03,145.88,42.69,12.91
103224,2026-02-13,West,CA,Storage,Cascade Shelf,Retail,2,178.97,357.94,215.59,55.6,15.15
103244,2026-02-13,Midwest,OH,Lighting,Ember Floor Lamp,Retail,1,118.17,118.17,59.99,14.96,7.02
103152,2026-02-13,Northeast,PA,Lighting,Aria Desk Lamp,Wholesale,4,73.12,292.47,148.79,29.49,16.16
103230,2026-02-13,Midwest,MI,Lighting,Ember Floor Lamp,Online,5,110.42,552.1,298.36,66.77,30.5
103159,2026-02-13,Northeast,NJ,Lighting,Ember Floor Lamp,Wholesale,3,115.73,347.19,177.99,54.92,21.4
103305,2026-02-13,Southeast,FL,Furniture,Nimbus Chair,Retail,5,332.79,1663.95,1066.99,253.53,83.3
103137,2026-02-13,Northeast,NY,Lighting,Ember Floor Lamp,Online,5,108.91,544.53,272.02,81.05,34.07
103203,2026-02-13,West,WA,Furniture,Nimbus Chair,Wholesale,3,305.47,916.42,590.57,129.23,51.15
103292,2026-02-13,Southeast,NC,Storage,Cascade Shelf,Wholesale,2,191.47,382.94,209.51,52.18,25.33
103191,2026-02-13,West,OR,Furniture,Drift Side Table,Online,4,141.94,567.77,332.2,70.96,35.19
103297,2026-02-13,Southeast,SC,Storage,Loop Bin Set,Retail,2,53.88,107.76,63.66,15.84,6.5
103302,2026-02-13,Southeast,FL,Lighting,Halo Monitor Arm,Wholesale,2,89.14,178.28,96.74,19.92,12.34
103135,2026-02-14,Northeast,PA,Furniture,Drift Side Table,Online,3,156.28,468.85,291.56,47.53,20.25
103251,2026-02-14,Midwest,WI,Storage,Loop Bin Set,Online,2,54.43,108.85,62.26,12.05,5.91
103200,2026-02-14,West,NV,Furniture,Nimbus Chair,Online,5,315.14,1575.69,1004.39,229.78,93.93
103265,2026-02-14,South,AL,Lighting,Halo Monitor Arm,Wholesale,2,89.45,178.89,97.92,25.4,5.93
103139,2026-02-15,Northeast,NJ,Lighting,Aria Desk Lamp,Online,4,65.87,263.47,143.86,34.46,9.19
103319,2026-02-15,Southwest,OK,Lighting,Halo Monitor Arm,Online,2,88.53,177.06,88.58,26.52,9.07
103285,2026-02-15,Southeast,VA,Furniture,Nimbus Chair,Retail,3,331.07,993.21,615.27,114.19,44.19
103177,2026-02-15,Northeast,MA,Storage,Vault Cabinet,Wholesale,4,260.59,1042.34,617.95,125.07,39.39
103243,2026-02-15,Midwest,OH,Furniture,Aster Bookcase,Online,2,440.32,880.64,567.78,136.95,42.91
103241,2026-02-15,Midwest,MI,Furniture,Drift Side Table,Online,1,146.03,146.03,90.76,15.81,5.82
103249,2026-02-16,Midwest,MI,Furniture,Aster Bookcase,Online,1,400.13,400.13,235.17,60.54,26.05
103269,2026-02-16,South,GA,Furniture,Aster Bookcase,Online,3,399.73,1199.19,710.53,136.52,61.64
103189,2026-02-16,West,NV,Furniture,Nimbus Chair,Wholesale,3,335.01,1005.04,621.17,148.12,48.89
103316,2026-02-16,Southwest,AZ,Furniture,Drift Side Table,Online,1,141.1,141.1,91.56,15.68,5.51
103162,2026-02-16,Northeast,PA,Storage,Cascade Shelf,Retail,4,191.17,764.66,424.06,98.62,36.19
103185,2026-02-16,West,NV,Furniture,Nimbus Chair,Online,5,319.93,1599.65,1010.49,250.69,104.16
103281,2026-02-16,South,GA,Furniture,Aster Bookcase,Wholesale,4,422.99,1691.98,1010.02,189.82,54.23
103166,2026-02-17,Northeast,MA,Lighting,Aria Desk Lamp,Retail,2,71.14,142.28,70.85,16.41,7.91
103298,2026-02-17,Southeast,NC,Storage,Vault Cabinet,Wholesale,3,265.06,795.17,447.14,79.95,47.34
103256,2026-02-17,Midwest,OH,Furniture,Nimbus Chair,Online,1,323.17,323.17,191.02,34.41,18.91
103172,2026-02-17,Northeast,MA,Lighting,Aria Desk Lamp,Wholesale,2,71.6,143.19,71.39,16.54,9.7
103206,2026-02-17,West,WA,Furniture,Aster Bookcase,Retail,1,395.98,395.98,253.93,59.53,26.53
103193,2026-02-17,West,OR,Lighting,Halo Monitor Arm,Retail,3,84.98,254.95,134.27,27.5,13.16
103201,2026-02-17,West,CA,Lighting,Halo Monitor Arm,Online,1,93.27,93.27,51.31,9.48,2.92
103192,2026-02-17,West,WA,Furniture,Drift Side Table,Wholesale,4,140.74,562.94,362.1,80.74,36.65
103168,2026-02-18,Northeast,PA,Storage,Cascade Shelf,Online,1,178.29,178.29,97.41,20.03,9.53
103310,2026-02-18,Southwest,OK,Lighting,Halo Monitor Arm,Wholesale,4,93.06,372.25,193.54,39.55,11.74
103283,2026-02-19,South,GA,Lighting,Aria Desk Lamp,Retail,5,67.78,338.92,174.61,45.7,14.91
103179,2026-02-19,Northeast,PA,Lighting,Halo Monitor Arm,Wholesale,1,85.49,85.49,42.96,9.61,3.39
103144,2026-02-19,Northeast,NJ,Furniture,Nimbus Chair,Wholesale,1,338.19,338.19,198.69,53.39,23.22
103133,2026-02-19,Northeast,NJ,Furniture,Nimbus Chair,Online,2,306.57,613.15,398.67,89.42,39.61
103232,2026-02-19,Midwest,OH,Furniture,Nimbus Chair,Wholesale,3,340.54,1021.63,618.37,162.69,57.35
103238,2026-02-19,Midwest,WI,Furniture,Aster Bookcase,Online,3,399.74,1199.21,709.02,174.44,66.55
103138,2026-02-20,Northeast,NY,Lighting,Halo Monitor Arm,Online,2,93.88,187.77,92.83,28.37,11.0
103315,2026-02-20,Southwest,NM,Lighting,Ember Floor Lamp,Retail,5,117.29,586.45,322.81,89.61,36.84
103274,2026-02-20,South,GA,Lighting,Ember Floor Lamp,Online,2,119.03,238.06,120.23,25.62,9.62
103290,2026-02-20,Southeast,FL,Storage,Loop Bin Set,Retail,3,52.47,157.42,87.07,24.63,7.98
